PRODUCT_ID,PRODUCT_NAME,PRODUCT_CATEGORY,PRICE,SUPPLIER_ID,PRODUCT_COLOR,MANUFACTURING_DATE,EXPIRATION_DATE,WARRANTY_PERIOD,QUANTITY_IN_STOCK,RATING,SALES_VOLUME,WEIGHT_GRAMS,DISCOUNT_PERCENTAGE
prod-00595,DiGiorno Pepperoni Pizza (595),Frozen Foods,49.38,c17645b9-574f-4ea5-8fe0-bfb4dd5fed3e,Purple,2020-02-15,2026-02-22,20 months,753,3.3,3304,428,20
prod-00596,Carrots 2lb Bag (596),Vegetables,4.26,2733b2e4-b115-4136-8cec-ec18365fc9ee,Yellow,2020-03-27,2025-06-02,36 months,496,3.4,1128,655,30
prod-00597,Entenmann's Chocolate Donuts (597),Bakery,92.64,3eddd03a-c08c-4efe-87c2-e344d082b377,Orange,2020-05-18,2026-06-22,24 months,630,4.7,747,1359,10
prod-00598,Nestle Pure Life Water 6-Pack (598),Beverages,50.16,0a96f84a-4063-4f0d-8203-68bb691f70fd,Purple,2021-06-23,2028-12-08,9 months,839,3.8,4933,1564,0
prod-00599,King's Hawaiian Rolls (599),Bakery,54.10,1f6462d1-0d82-43e6-98d3-3f9dc0abe234,Purple,2024-06-14,2025-05-22,13 months,910,3.0,3262,1244,20
prod-00600,Broccoli Crowns (600),Vegetables,20.58,7cf77088-003d-4f8b-8857-49ac3c6f702f,Purple,2023-06-10,2029-04-13,28 months,296,3.5,1002,347,10
prod-00601,Pringles Sour Cream & Onion (601),Snacks,42.35,c795cd72-6095-4ffa-99c2-e0dd505befea,Red,2024-02-22,2027-03-19,17 months,125,4.2,4167,1642,10
prod-00602,Starbucks Cold Brew (602),Beverages,54.94,6a58582f-bae3-4384-bbc1-95bff4b2147f,Black,2024-06-04,2027-11-06,35 months,203,4.6,1603,1143,0
prod-00603,Blueberries Pint (603),Fruits,43.24,c0f2d3cc-d176-4d1d-ab54-4a1b0ee3e270,Purple,2022-02-28,2028-09-01,27 months,705,3.3,2962,795,0
prod-00604,Hot Pockets Ham & Cheese (604),Frozen Foods,78.75,d071af2e-4aff-40ff-b07a-418f452e8180,Yellow,2022-05-11,2028-06-12,16 months,484,3.2,4578,602,10
prod-00605,Entenmann's Chocolate Donuts (605),Bakery,83.04,38eb3b01-01d8-43df-9807-f4a92819b656,Yellow,2022-02-08,2025-12-03,29 months,135,4.8,2997,463,30
prod-00606,Organic Baby Spinach (606),Vegetables,1.47,c89e5d51-f4c2-4985-90ed-548aea76078e,Red,2021-06-20,2027-05-01,17 months,746,4.5,1445,588,5
prod-00607,Broccoli Crowns (607),Vegetables,96.60,88ff3c08-69de-4e21-b13f-182f42ea7f74,White,2022-08-07,2028-02-24,26 months,334,4.2,589,1323,20
prod-00608,Sara Lee Honey Wheat Bread (608),Bakery,30.97,1c9ae55e-e555-42c7-bb82-f4fde3acdec6,Purple,2021-05-30,2029-01-15,15 months,269,4.5,525,1889,10
prod-00609,Hot Pockets Ham & Cheese (609),Frozen Foods,83.06,2831690f-2a3d-4d8a-9ec7-daca7834d7f4,Yellow,2021-03-27,2025-06-23,26 months,118,3.9,2831,1526,0
prod-00610,Yoplait Original Yogurt (610),Dairy,1.28,b400bd98-943c-4749-9e43-a3e373b10538,White,2019-08-29,2026-09-25,18 months,96,4.5,4091,1368,20
prod-00611,Doritos Nacho Cheese (611),Snacks,20.47,35d01a88-6d7c-4d47-b9ea-cb1b141cd38c,Purple,2023-03-28,2028-10-29,15 months,143,3.7,1507,1606,0
prod-00612,Sweet Potatoes (612),Vegetables,63.46,0f9eaa4a-851e-4500-bbeb-875d06b5f57a,White,2019-08-23,2028-09-17,28 months,799,3.5,522,1699,20
prod-00613,Organic Gala Apples (613),Fruits,87.57,b30b771e-77e9-4363-a7b1-8d7ad84d1a05,Yellow,2021-09-03,2026-05-25,11 months,502,4.5,3055,1934,10
prod-00614,Strawberries 1lb (614),Fruits,62.81,7540bda4-7773-47be-94c5-241ef2f56d41,Red,2023-12-04,2028-07-09,29 months,253,3.8,1314,911,25
prod-00615,Avocados 4-Pack (615),Fruits,49.52,41d90c49-5cc8-4cb2-9388-10a38e8623c4,Yellow,2021-10-13,2026-01-05,17 months,961,5.0,4042,764,25
prod-00616,Green Giant Cauliflower Rice (616),Frozen Foods,62.13,54efab54-a60e-4008-908b-e0139241e69b,Red,2020-11-23,2027-05-19,17 months,267,3.7,1900,1140,30
prod-00617,Organic Gala Apples (617),Fruits,7.30,7a9ef38f-4c8b-4fb6-b5e5-7d5cc82dcfd8,Green,2023-05-25,2025-04-23,35 months,523,4.8,4560,138,15
prod-00618,Dole Pineapple Chunks (618),Fruits,59.63,ca05b514-75fe-4924-8960-1046f0bc03ce,Blue,2024-02-29,2029-02-27,31 months,481,4.9,2169,764,25
prod-00619,Kind Protein Bars (619),Snacks,85.09,b33dd62d-447c-404d-8626-a15a7b3862e6,Yellow,2023-03-24,2026-02-03,17 months,390,3.5,4743,966,15
prod-00620,Sara Lee Honey Wheat Bread (620),Bakery,25.77,16818c66-a037-49cc-9550-8f3056efa246,Purple,2020-06-19,2027-04-30,8 months,600,4.6,2477,394,20
prod-00621,King's Hawaiian Rolls (621),Bakery,86.98,cf83536e-e230-4836-864b-06ca8d0493ed,Yellow,2021-07-20,2025-05-20,31 months,661,3.9,2203,138,30
prod-00622,Red Bell Peppers (622),Vegetables,47.74,d85397a4-37a3-4d9b-ac7d-5940255f5553,Blue,2019-11-01,2026-04-21,18 months,338,4.8,1371,286,30
prod-00623,Pepsi Zero Sugar (623),Beverages,61.89,30476683-936e-483c-b5c9-4d0c243b50b6,Orange,2022-07-24,2026-10-05,29 months,303,3.9,4456,849,30
prod-00624,Gatorade Lemon-Lime (624),Beverages,45.60,060d7ca3-a744-4704-830c-18a2a6c549d5,Green,2024-08-02,2026-02-12,28 months,783,4.5,3943,1061,0
prod-00625,Marie Callender's Chicken Pot Pie (625),Frozen Foods,2.01,022aaaae-ced5-4053-ab18-b0d0ccc422f1,Black,2020-05-15,2026-04-08,16 months,406,3.9,534,883,0
prod-00626,Wonder Bread Classic White (626),Bakery,8.22,cb11ee81-f2b4-443a-8e0a-1cb599fa1471,Green,2021-07-11,2026-09-29,16 months,72,3.5,3698,408,0
prod-00627,Pringles Sour Cream & Onion (627),Snacks,3.92,417a4159-4475-497b-93db-3e2ef328cff3,Red,2022-07-28,2027-06-13,34 months,811,3.4,3649,461,10
prod-00628,Pepperidge Farm Milano Cookies (628),Bakery,28.72,662e7ff8-bc85-4576-bf31-a50182f7c16d,Orange,2021-09-19,2025-07-11,8 months,571,3.9,3871,561,20
prod-00629,Strawberries 1lb (629),Fruits,98.77,7785fdbc-3801-4975-a310-fc97d30404d3,Red,2022-01-12,2028-09-23,14 months,807,4.5,634,768,10
prod-00630,Philadelphia Cream Cheese (630),Dairy,34.69,14410850-5678-4378-a2c3-96ff1734fe90,White,2021-08-25,2024-10-31,22 months,886,4.2,480,1354,15
prod-00631,Cucumbers 2-Pack (631),Vegetables,20.41,c548776a-9e2a-4dfc-96b2-915fc505dba1,Blue,2022-06-28,2027-12-27,25 months,149,4.4,2250,805,15
prod-00632,Oreo Double Stuf Cookies (632),Snacks,90.37,f34db7ae-2e20-4325-a9d5-58bc325e74f8,Yellow,2019-11-22,2028-06-29,29 months,851,3.6,4224,1373,0
prod-00633,Avocados 4-Pack (633),Fruits,11.62,9dcde948-be35-4ca4-b394-259bae666e00,Orange,2021-01-23,2029-08-15,6 months,229,4.0,4025,877,0
prod-00634,Sweet Potatoes (634),Vegetables,27.51,5a7358da-eb2d-41ed-aa10-bc7371aa8a03,Purple,2023-04-07,2025-03-28,26 months,272,3.1,3228,101,20
prod-00635,Dole Pineapple Chunks (635),Fruits,72.45,15244b9b-8ac1-4d99-899d-f0fac7081df2,Blue,2023-08-20,2026-07-27,16 months,955,4.6,4149,1598,15
prod-00636,Tropicana Orange Juice 1L (636),Beverages,85.38,0e55a68a-b9f8-4db6-9568-9e819fde89fa,Green,2020-03-12,2025-01-24,8 months,811,5.0,646,752,20
prod-00637,Sara Lee Honey Wheat Bread (637),Bakery,69.09,a212fc45-b316-4a4a-81a8-437c2a7411a1,Black,2021-05-29,2026-05-15,14 months,708,3.8,3716,281,15
prod-00638,Sweet Potatoes (638),Vegetables,49.69,120da152-e975-44a0-b56d-a3d0f1476d6f,Blue,2021-11-03,2027-12-15,21 months,491,3.0,4522,101,5
prod-00639,Land O'Lakes Butter (639),Dairy,65.96,1dbfc548-97da-4311-9937-86b38d9bdc40,Orange,2022-10-07,2025-10-08,28 months,657,3.3,1851,1293,20
prod-00640,Bananas Bunch (640),Fruits,76.83,73a7583a-1d92-4ca2-8103-d54df5d69ce4,Blue,2020-11-30,2025-06-22,32 months,818,4.3,4924,1393,5
prod-00641,Wonder Bread Classic White (641),Bakery,34.58,4cde837a-ea1d-4735-9904-191f0bb8cc7f,White,2024-06-10,2029-05-22,34 months,374,4.2,3215,1076,10
prod-00642,Thomas' English Muffins (642),Bakery,64.74,b997fe10-2189-49f6-ad69-68196aa51700,Green,2023-08-26,2025-07-14,31 months,565,4.6,318,406,30
prod-00643,Doritos Nacho Cheese (643),Snacks,72.84,36350bee-5860-46aa-9fa9-81a1f36e1895,Orange,2020-11-18,2028-11-24,17 months,65,3.5,225,975,15
prod-00644,Nature Valley Granola Bars (644),Snacks,6.02,d21b918d-cb4d-4377-98d1-6ea956fa4a1c,Red,2022-07-20,2026-07-06,18 months,841,4.5,4514,148,5
prod-00645,Hot Pockets Ham & Cheese (645),Frozen Foods,57.98,97539cdf-e74c-467c-af66-1323b943f50b,Yellow,2020-08-05,2025-02-04,23 months,385,4.4,1428,1545,10
prod-00646,Seedless Red Grapes (646),Fruits,5.00,a4040d78-65fe-4537-81c1-4bdaf51901ca,Red,2024-07-31,2026-12-07,14 months,808,3.6,1323,1095,20
prod-00647,Nestle Pure Life Water 6-Pack (647),Beverages,86.10,abc3b537-0154-40db-85f5-a9c40abee0fb,Red,2023-04-16,2028-02-23,35 months,307,4.1,4280,1408,5
prod-00648,Organic Baby Spinach (648),Vegetables,73.06,bbdc4c18-4f6e-41fb-856e-20561ae57412,Red,2020-06-08,2028-05-16,10 months,546,3.3,2870,479,5
prod-00649,Lipton Green Tea (649),Beverages,98.18,5e9458cb-5222-4e66-bea9-34b521014e57,Orange,2024-08-20,2025-05-31,19 months,945,3.9,1674,1955,10
prod-00650,Entenmann's Chocolate Donuts (650),Bakery,16.58,b338457d-8903-4167-a94e-7d7064fca662,Green,2020-12-26,2029-01-16,21 months,209,4.8,2042,890,30
prod-00651,Hot Pockets Ham & Cheese (651),Frozen Foods,88.10,70aa73e8-123c-4cf0-9b52-393e820db859,Black,2022-05-22,2025-07-07,7 months,524,3.8,3440,890,5
prod-00652,Birds Eye Steamfresh Broccoli (652),Frozen Foods,5.48,c71eeb8d-1c56-4cb8-9d30-a84287d37a47,Green,2020-03-19,2027-07-09,17 months,901,4.7,4557,603,10
prod-00653,King's Hawaiian Rolls (653),Bakery,75.58,14a13518-e154-4a37-bf85-3a64406ce86c,Black,2022-11-07,2025-04-19,17 months,713,4.2,2514,883,25
prod-00654,Organic Baby Spinach (654),Vegetables,23.40,c214a4e0-c71a-40f7-bec4-5574d19cd2bb,Red,2021-03-10,2029-01-04,19 months,957,3.4,1354,655,15
prod-00655,Yoplait Original Yogurt (655),Dairy,50.24,2d0451ee-4f23-4f01-bc61-e8d04a05a7a1,Yellow,2021-05-27,2024-12-19,31 months,739,4.2,1087,671,15
prod-00656,Lay's Classic Potato Chips (656),Snacks,17.51,6a45ba01-3144-4570-ab03-85fc7023a5b2,Red,2024-03-27,2025-07-28,32 months,724,4.0,1948,1322,15
prod-00657,King's Hawaiian Rolls (657),Bakery,72.24,7ff436c9-29bb-4770-86d0-7a03f0bd2e61,Blue,2020-02-12,2025-10-27,9 months,429,3.8,4001,208,5
prod-00658,Stouffer's Lasagna (658),Frozen Foods,13.49,69b1b733-251c-4fc5-8469-9c7b0cf1fb5a,Yellow,2022-05-15,2026-05-10,11 months,594,3.2,3819,164,5
prod-00659,Starbucks Cold Brew (659),Beverages,55.33,7d74e9a2-c76f-491f-9702-36586dcac15b,Purple,2023-04-28,2027-06-04,20 months,978,3.8,1417,1808,0
prod-00660,Cabot Vermont Cheddar (660),Dairy,46.67,b46be71d-668a-4975-9c43-829bc494e8be,Green,2020-12-04,2026-12-31,21 months,740,3.1,1471,1476,0
prod-00661,Dole Pineapple Chunks (661),Fruits,60.82,79280df5-cfc9-4a17-93fb-861c7d670496,Green,2024-07-20,2028-03-10,19 months,476,3.2,460,1221,10
prod-00662,Stouffer's Lasagna (662),Frozen Foods,59.99,fc501c5c-38ee-410e-b49e-55c5e558f026,Orange,2021-01-26,2025-09-13,13 months,662,3.8,457,1252,5
prod-00663,Pepperidge Farm Milano Cookies (663),Bakery,20.20,38f386c6-c5d3-4c79-b396-1ee2b6eac0b4,Orange,2021-07-29,2028-11-10,10 months,317,3.6,3301,367,10
prod-00664,Sara Lee Honey Wheat Bread (664),Bakery,3.23,84a135c7-10b1-4326-bd5e-b7435995137b,Green,2023-08-31,2026-12-05,12 months,884,4.9,3990,1532,20
prod-00665,Cucumbers 2-Pack (665),Vegetables,90.90,bab6af23-7939-4816-8589-ddaace81c623,Purple,2022-06-28,2029-08-04,15 months,626,3.8,2883,186,30
prod-00666,Eggo Waffles Homestyle (666),Frozen Foods,71.60,3ca4bee4-540c-4210-96b2-38f18015b9ff,Blue,2024-05-09,2024-11-28,6 months,466,4.5,163,1724,5
prod-00667,Lipton Green Tea (667),Beverages,50.43,a1a260fc-791c-46a1-b2a6-ff916a422500,Green,2022-01-21,2026-06-17,35 months,217,4.1,2328,1979,25
prod-00668,Starbucks Cold Brew (668),Beverages,62.84,96167406-a1b2-41b3-84d5-4cb8a4720154,Blue,2020-07-13,2025-09-21,35 months,891,4.4,2734,1517,20
prod-00669,Hot Pockets Ham & Cheese (669),Frozen Foods,47.61,9ca63c83-22f0-4e02-b6be-3c2c3f82a91d,Green,2023-03-04,2028-08-15,35 months,92,3.5,3949,549,5
prod-00670,Cucumbers 2-Pack (670),Vegetables,93.15,c82b5735-f4d6-4e84-bb08-efbb7cee695b,Red,2019-11-21,2028-12-08,34 months,605,4.9,4038,1028,15
prod-00671,Lay's Classic Potato Chips (671),Snacks,92.24,376b1f1f-eaae-4ef6-b11e-bf25be9b20c4,Black,2021-10-09,2025-07-21,23 months,334,4.1,1615,840,10
prod-00672,Silk Almond Milk (672),Dairy,8.67,e596e350-ec8f-4fd9-b754-5180b6b7a060,Red,2024-01-23,2027-04-14,36 months,446,4.7,679,570,25
prod-00673,Chobani Greek Yogurt (673),Dairy,48.54,20c05fd1-e132-4b0f-a7d2-f9d2210f2ba1,Green,2023-02-22,2028-04-15,21 months,61,3.7,4517,1765,0
prod-00674,Marie Callender's Chicken Pot Pie (674),Frozen Foods,84.21,f8d9346e-966f-430d-b0c1-6be248758457,Blue,2020-05-25,2027-07-23,15 months,656,3.2,2431,1767,15
prod-00675,Cabot Vermont Cheddar (675),Dairy,59.69,3240e51a-9383-4c62-9c42-92381b657eec,Red,2022-07-10,2028-09-03,23 months,351,4.3,2513,864,25
prod-00676,Cabot Vermont Cheddar (676),Dairy,37.82,2e609338-bf88-4f60-9445-af647d518e78,Red,2020-12-21,2025-10-13,32 months,947,3.0,2258,209,0
prod-00677,Carrots 2lb Bag (677),Vegetables,89.44,1cfc922d-2c4d-4488-8f18-16e8d7b21ae7,Yellow,2021-10-09,2025-09-27,12 months,302,4.0,2225,1932,5
prod-00678,DiGiorno Pepperoni Pizza (678),Frozen Foods,96.26,7ef5b3ab-8164-46e8-a138-afb66482f95f,Red,2019-09-06,2024-09-22,31 months,548,3.4,3869,393,20
prod-00679,Doritos Nacho Cheese (679),Snacks,77.60,622b754c-f0e9-4b97-a6c1-037726ec04a4,Blue,2022-11-08,2025-09-29,25 months,803,4.3,2383,314,20
prod-00680,Pringles Sour Cream & Onion (680),Snacks,23.86,467402c6-ec9a-47be-8838-35ac20d80bdb,Purple,2022-07-02,2028-04-06,15 months,84,5.0,3866,1435,25
prod-00681,Starbucks Cold Brew (681),Beverages,84.62,3b3ca594-164f-45e4-9eb8-edcbeebe9878,Black,2021-11-10,2025-04-18,21 months,776,3.9,3205,1327,30
prod-00682,Oreo Double Stuf Cookies (682),Snacks,95.67,0d111d45-c558-46ab-9dcd-58b9855d4160,Red,2021-05-17,2025-09-11,13 months,898,4.6,3652,1551,15
prod-00683,Entenmann's Chocolate Donuts (683),Bakery,41.35,280d3c7b-417f-4d9f-a93f-196aa3493726,Purple,2022-03-16,2026-05-09,30 months,139,4.0,3575,1059,0
prod-00684,Pringles Sour Cream & Onion (684),Snacks,26.03,7d51a9e9-6fea-46e1-9263-93c72233c6bb,Blue,2023-05-29,2028-05-01,9 months,825,4.0,1938,1659,25
prod-00685,Marie Callender's Chicken Pot Pie (685),Frozen Foods,75.37,c44156e0-0c44-4b0f-8ff1-a254278db2ad,Blue,2023-07-23,2027-09-23,8 months,654,4.9,321,1216,10
prod-00686,Nature Valley Granola Bars (686),Snacks,51.04,483f21a8-dd7f-4740-8144-38730ff48412,White,2024-03-15,2027-07-22,31 months,971,4.8,995,780,10
prod-00687,Stouffer's Lasagna (687),Frozen Foods,11.73,2c673400-073d-4536-9588-e964853f97be,Purple,2021-04-06,2027-03-04,29 months,651,4.6,3511,1151,30
prod-00688,Kind Protein Bars (688),Snacks,62.03,5ac9a860-f8b7-4a63-9f83-552c225cdb3a,Blue,2020-12-16,2026-10-17,29 months,467,3.6,3108,1441,10
prod-00689,Wonder Bread Classic White (689),Bakery,26.15,127d11cd-67a6-4971-80a9-fb5bfa3b4204,Green,2022-05-31,2028-02-22,22 months,164,4.1,1084,1522,0
prod-00690,Oreo Double Stuf Cookies (690),Snacks,77.38,534479c1-a68a-404d-a7d3-f81905d035cd,Blue,2022-02-21,2027-04-07,34 months,666,3.4,1732,1825,20
prod-00691,Pepperidge Farm Milano Cookies (691),Bakery,44.44,948ea713-3ea3-4819-8517-c64129cd0a36,Yellow,2024-07-04,2027-05-19,25 months,952,3.9,3770,365,20
prod-00692,Cucumbers 2-Pack (692),Vegetables,50.34,05e7fe08-39ca-432a-a793-2dbc944d0dee,Purple,2022-03-20,2027-01-07,10 months,245,4.0,2990,995,15
prod-00693,Pepperidge Farm Milano Cookies (693),Bakery,84.20,d5df882b-0ad1-4d22-927e-bbd25c05ec98,Red,2020-02-26,2026-09-20,18 months,875,4.7,2143,1093,30
prod-00694,Lay's Classic Potato Chips (694),Snacks,44.19,bfd79a03-339a-4d85-8180-4533be9a90c2,Orange,2020-07-29,2027-12-04,36 months,550,4.8,1508,384,0
prod-00695,Sargento Shredded Cheddar (695),Dairy,34.81,7355870f-7fef-4fb4-9437-5161d1971a1a,Purple,2024-02-02,2027-01-26,17 months,675,3.8,3972,1186,5
prod-00696,Organic Gala Apples (696),Fruits,17.06,fb605cdd-07f4-4937-8dbe-bc4b11742e36,Blue,2022-08-06,2027-03-11,32 months,542,3.0,4777,698,30
prod-00697,Chobani Greek Yogurt (697),Dairy,54.06,beadb87f-169b-436c-930e-7ba8bdb71a5d,White,2023-12-11,2026-07-06,12 months,124,4.7,1435,1013,5
prod-00698,Chex Mix Traditional (698),Snacks,45.06,6cac45e7-ae8f-4eca-8e13-89b7e95bdc0e,Orange,2020-12-09,2029-08-05,24 months,462,3.3,3737,1642,10
prod-00699,Birds Eye Steamfresh Broccoli (699),Frozen Foods,37.60,9f457748-e061-4394-8a4e-2ac5d8c8c972,Purple,2023-04-18,2028-12-27,24 months,425,4.2,3558,766,25
prod-00700,Nestle Pure Life Water 6-Pack (700),Beverages,12.23,eb3c6371-e67a-4d09-8842-7e6790814a2b,Red,2023-06-24,2026-06-11,6 months,469,3.0,4497,119,25
prod-00701,Avocados 4-Pack (701),Fruits,83.49,1cd3a167-4dd0-4158-9fe3-9c54a4e11aba,Green,2022-07-25,2026-06-18,24 months,778,3.8,3700,1887,25
prod-00702,Blueberries Pint (702),Fruits,10.71,66113173-fa4a-42fa-b3b2-6c67f12f0c57,Orange,2023-08-01,2026-06-26,29 months,326,5.0,4986,1471,20
prod-00703,Avocados 4-Pack (703),Fruits,13.39,7ef6c0b5-0b4a-4c31-8d24-bc81cb1e8657,Yellow,2022-10-21,2025-05-28,14 months,810,3.2,1475,149,20
prod-00704,Land O'Lakes Butter (704),Dairy,6.84,125fe4b7-70bb-4c51-b2bf-49714e02f32d,Orange,2021-12-23,2025-09-13,14 months,725,3.8,1633,1312,30
prod-00705,Eggo Waffles Homestyle (705),Frozen Foods,82.95,fed65d53-ddf0-4254-8246-6c43e2c7865f,Orange,2021-06-30,2028-05-11,8 months,443,3.6,2052,166,0
prod-00706,Avocados 4-Pack (706),Fruits,60.48,4e0d0654-591b-4476-8529-e8d7b35e2e8c,Blue,2024-02-10,2029-05-11,11 months,918,4.8,3357,464,0
prod-00707,Cabot Vermont Cheddar (707),Dairy,61.59,8c68f7bb-0aa8-45e8-a6a0-d61911df7a9e,Yellow,2019-08-25,2026-01-16,35 months,506,4.7,3091,1325,15
prod-00708,Sara Lee Honey Wheat Bread (708),Bakery,36.02,6d156472-2ca5-4b4a-8f22-8c52a7fee996,White,2023-01-05,2025-10-03,17 months,969,3.5,4790,1012,0
prod-00709,Chobani Greek Yogurt (709),Dairy,12.12,8f2c71ce-83c2-451c-8fb0-4e6ffa2bdb78,Purple,2021-07-23,2026-01-04,21 months,241,3.2,3596,1222,15
prod-00710,Popcorners Kettle Corn (710),Snacks,18.82,9fee1d03-2b7f-434f-8e9c-cbda8e09bfd8,Red,2021-09-19,2027-10-20,19 months,788,4.3,4257,760,10
prod-00711,Red Bull Energy Drink (711),Beverages,92.41,eed72e15-3b61-4e4d-a567-cc9c1344a405,Orange,2022-11-19,2025-12-10,7 months,738,3.7,3572,1076,10
prod-00712,Russet Potatoes 5lb (712),Vegetables,42.62,1dc58216-a56a-459b-b6e6-5449fe918642,Black,2019-10-03,2029-04-13,29 months,148,4.3,3017,1283,20
prod-00713,Entenmann's Chocolate Donuts (713),Bakery,76.97,e6f768ba-3906-48f5-826c-90db4ceab3a0,Purple,2023-01-03,2025-03-29,33 months,597,3.1,1265,915,30
prod-00714,Bananas Bunch (714),Fruits,48.70,91a3e351-48c5-4196-baac-09e9f4d29406,Red,2022-03-11,2028-08-22,7 months,145,3.3,4661,1801,30
prod-00715,Popcorners Kettle Corn (715),Snacks,39.48,9b197012-386b-4fbb-b1f1-bd7532ae6dad,Red,2021-07-29,2028-02-02,15 months,713,4.4,2458,127,30
prod-00716,Gatorade Lemon-Lime (716),Beverages,46.64,f44ee9fb-6d3d-4a2f-9039-d291a3cfa1e9,Yellow,2021-04-11,2027-09-29,21 months,712,3.4,3338,565,20
prod-00717,Lipton Green Tea (717),Beverages,76.11,ea14f595-5c12-492d-b82a-4c5da8622e0a,Blue,2021-11-03,2025-09-12,21 months,239,4.7,2250,1823,20
prod-00718,Carrots 2lb Bag (718),Vegetables,44.51,265a8261-69c9-4717-8f49-076011825190,Yellow,2024-06-15,2025-03-11,25 months,785,3.1,2175,1961,5
prod-00719,Thomas' English Muffins (719),Bakery,10.60,09d58d6f-1b4f-45fd-8d0b-7500dbc86e6d,Black,2020-09-22,2028-08-16,12 months,86,3.4,3767,1949,15
prod-00720,Starbucks Cold Brew (720),Beverages,8.83,86ada3f6-dd5e-494f-94f7-0a4a1508bc27,Black,2022-01-20,2026-04-29,28 months,829,5.0,4703,1321,25
prod-00721,Dole Pineapple Chunks (721),Fruits,15.32,7890af01-4b9b-453a-ba31-11a38079a67c,Black,2024-03-21,2027-07-10,30 months,418,3.9,2281,1332,25
prod-00722,Cucumbers 2-Pack (722),Vegetables,96.56,edf3f196-9160-48ee-91b5-b846b1e6243a,Yellow,2024-06-22,2025-02-15,29 months,744,4.4,158,1560,10
prod-00723,Organic Gala Apples (723),Fruits,46.60,5b170da6-824a-49f9-934d-e03d6bf30352,White,2023-07-22,2029-03-26,14 months,574,3.4,2058,365,15
prod-00724,Cabot Vermont Cheddar (724),Dairy,54.95,0922aa52-b860-427e-9973-6b857c9352a9,Blue,2023-10-29,2024-11-20,34 months,328,4.2,284,869,5
prod-00725,Blueberries Pint (725),Fruits,51.89,480cbac7-c390-4b0e-aa7a-85c6c8e6172c,Black,2020-08-12,2029-03-09,13 months,266,4.5,2719,1092,5
prod-00726,Stouffer's Lasagna (726),Frozen Foods,68.83,f386e78e-9947-4ce0-8228-367efaffac91,Green,2023-12-08,2026-12-20,14 months,916,3.6,1780,1614,10
prod-00727,Silk Almond Milk (727),Dairy,27.16,22d3d535-6269-4ebb-b472-a7c16a4d2a22,Black,2019-11-23,2026-03-13,16 months,922,4.7,677,1532,10
prod-00728,Popcorners Kettle Corn (728),Snacks,13.66,29bff129-ebff-496d-93ff-ba661c502b6d,Yellow,2020-02-03,2028-10-13,20 months,847,4.2,4054,356,20
prod-00729,Starbucks Cold Brew (729),Beverages,24.54,5f0bab3a-1e2a-4d15-be09-d55c2b5fd319,Green,2023-01-20,2026-12-16,19 months,322,3.8,4377,1459,5
prod-00730,Kind Protein Bars (730),Snacks,1.06,ec70e603-eea5-4a51-963e-c3d5006fd938,Orange,2021-07-08,2025-07-18,31 months,930,4.1,170,957,20
prod-00731,DiGiorno Pepperoni Pizza (731),Frozen Foods,20.82,adaffab3-5ac9-42f7-96ba-64605655ad34,Black,2020-03-03,2028-10-03,6 months,111,4.2,655,1356,10
prod-00732,Yoplait Original Yogurt (732),Dairy,65.54,5d9a2bca-4963-4af7-b804-3716a91d9c2d,Orange,2023-09-17,2027-05-13,18 months,645,3.3,951,1839,25
prod-00733,Navel Oranges (733),Fruits,35.05,d9a10102-46f2-4e53-a76b-5a67e6648a75,Blue,2022-06-08,2026-08-11,19 months,929,3.8,1318,172,5
prod-00734,DiGiorno Pepperoni Pizza (734),Frozen Foods,69.77,8d625644-8c8b-40ba-b2c2-c8eefd6cfc8d,Green,2021-07-19,2026-01-26,18 months,778,3.7,3740,1136,5
prod-00735,Ben & Jerry's Chocolate Fudge Brownie (735),Frozen Foods,33.38,a19a6409-da09-4280-a24a-623101b38a87,Blue,2023-04-30,2028-01-29,31 months,391,3.8,2012,682,0
prod-00736,Green Giant Cauliflower Rice (736),Frozen Foods,61.88,a2acf7c5-c5a2-49a7-a693-e774583266e3,Green,2022-03-31,2027-04-16,9 months,446,4.5,2830,1628,5
prod-00737,Sara Lee Honey Wheat Bread (737),Bakery,47.77,c1954cd3-5fd0-4d15-99e0-5e8a8bb3441b,Yellow,2019-09-21,2024-10-19,23 months,748,4.0,2465,1124,20
prod-00738,DiGiorno Pepperoni Pizza (738),Frozen Foods,32.27,ae9156d9-6a43-49cf-bedd-d0c6141ec8d8,Yellow,2020-01-08,2024-09-09,28 months,68,4.9,366,1282,0
prod-00739,King's Hawaiian Rolls (739),Bakery,70.44,0b861691-520f-4846-a1ab-c585062ada87,Orange,2022-11-26,2028-12-20,30 months,226,3.6,4016,1632,30
prod-00740,Chex Mix Traditional (740),Snacks,31.10,a65ef957-3ccf-49b8-babd-28f4c4483d7d,Orange,2022-12-11,2026-03-06,32 months,661,3.8,4809,582,5
prod-00741,Pringles Sour Cream & Onion (741),Snacks,35.32,366368c8-263b-4988-9297-dbb558c8b14b,Black,2022-10-24,2025-06-13,32 months,445,4.6,1500,1339,0
prod-00742,Stouffer's Lasagna (742),Frozen Foods,44.94,65437972-bc65-4091-a9eb-0129ad920a3b,Purple,2021-05-16,2026-10-17,27 months,494,4.1,4773,294,5
